Isci_ID,Isci_Yas,Isci_Egitim,Isci_Tecrube,Isci_Tercih_Alanlari,Isci_Sehir,Isci_Ilce,Isci_Beklenen_Ucret,Ilan_ID,Firma_Adi,Ilan_Is_Alani,Ilan_Sehir,Ilan_Ilce,Ilan_Egitim_Gereksinimi,Ilan_Tecrube_Sarti,Ilan_Yas_Siniri,Ilan_Cinsiyet,Ilan_Konaklama,Ilan_Sigorta,Ilan_Ucret,Uygunluk
isci_0709,30,İlkokul,7,Fidan Dikimi,Edirne,Uzunköprü,43909,ilan_0709,Firma_97,Çapa,Yozgat,Sorgun,İlkokul,0,27-45,Erkek,Yok,Yok,42990,0.7
isci_0710,25,İlkokul,16,Toprak İşleme,Malatya,Battalgazi,31966,ilan_0710,Firma_31,Çay Hasadı,Adıyaman,Kahta,Üniversite,8,21-52,Farketmez,Yok,Var,19395,0.5
isci_0711,25,Lise,20,"Sera Bakımı, Pamuk Toplama",Ordu,Fatsa,29497,ilan_0711,Firma_51,Sera Bakımı,Nevşehir,Avanos,Ortaokul,6,19-57,Farketmez,Yok,Yok,50826,0.8
isci_0712,44,Lise,15,"Ürün Hasadı, Elma Toplama, Sera Bakımı",Kastamonu,Merkez,53814,ilan_0712,Firma_5,Ceviz Hasadı,Trabzon,Ortahisar,Ortaokul,10,22-42,Bayan,Var,Var,41538,0.2
isci_0713,59,Lise,9,"Çapa, Toprak İşleme, Ürün Hasadı",Karabük,Merkez,50573,ilan_0713,Firma_58,Kiraz Hasadı,Bingöl,Karlıova,Üniversite,6,21-53,Erkek,Yok,Var,50834,0.5
isci_0714,54,Ortaokul,19,"Çay Hasadı, Limon Hasadı, Pamuk Toplama",Erzurum,Palandöken,39974,ilan_0714,Firma_57,Çapa,Niğde,Bor,Lise,8,25-48,Bayan,Yok,Var,28013,0.2
isci_0715,49,Üniversite,8,"Elma Toplama, Sera Bakımı, Çapa",Bursa,Yıldırım,47246,ilan_0715,Firma_58,Ceviz Hasadı,Sakarya,Serdivan,Üniversite,6,28-57,Bayan,Yok,Yok,52362,1.0
isci_0716,53,İlkokul,4,"Kiraz Hasadı, Limon Hasadı",İstanbul,Üsküdar,20128,ilan_0716,Firma_39,Ceviz Hasadı,Kocaeli,Gebze,Üniversite,3,28-57,Erkek,Var,Yok,59270,0.8
isci_0717,56,Üniversite,2,"Toprak İşleme, Fidan Dikimi, Çapa",Tekirdağ,Kapaklı,20161,ilan_0717,Firma_29,Sera Bakımı,Eskişehir,Odunpazarı,Lise,9,27-46,Farketmez,Yok,Yok,42364,0.3
isci_0718,41,Üniversite,8,Sera Bakımı,Van,Edremit,39673,ilan_0718,Firma_35,Elma Toplama,Kocaeli,İzmit,Lise,7,24-48,Erkek,Var,Var,36262,0.5
isci_0719,58,İlkokul,15,"Limon Hasadı, Çapa, Toprak İşleme",Niğde,Çiftlik,30198,ilan_0719,Firma_18,Çapa,Karaman,Merkez,Lise,0,24-45,Erkek,Var,Yok,52671,0.5
isci_0720,48,Lise,20,"Ürün Hasadı, Ceviz Hasadı",Konya,Selçuklu,27791,ilan_0720,Firma_79,Çay Hasadı,Afyonkarahisar,Merkez,Üniversite,8,30-45,Bayan,Var,Yok,40241,0.5
isci_0721,36,Lise,20,Ürün Hasadı,Antalya,Konyaaltı,46563,ilan_0721,Firma_88,Toprak İşleme,Bartın,Kurucaşile,Ortaokul,9,20-58,Erkek,Yok,Yok,23604,0.5
isci_0722,31,Üniversite,4,"Ürün Hasadı, Çapa",Giresun,Espiye,31363,ilan_0722,Firma_95,Çapa,Malatya,Battalgazi,Üniversite,8,25-43,Bayan,Var,Var,51683,0.8
isci_0723,33,Ortaokul,13,"Çapa, Kayısı Hasadı, Kiraz Hasadı",Bingöl,Solhan,27542,ilan_0723,Firma_97,Ceviz Hasadı,Trabzon,Akçaabat,Üniversite,5,29-57,Bayan,Var,Yok,50033,0.8
isci_0724,48,Ortaokul,1,"Kayısı Hasadı, Limon Hasadı, Ürün Hasadı",Diyarbakır,Sur,47249,ilan_0724,Firma_29,Sera Bakımı,Eskişehir,Tepebaşı,İlkokul,1,18-48,Bayan,Yok,Var,59137,0.8
isci_0725,57,Lise,11,Kiraz Hasadı,Tunceli,Nazımiye,41792,ilan_0725,Firma_45,Elma Toplama,Diyarbakır,Sur,İlkokul,8,27-50,Farketmez,Yok,Yok,20769,0.2
isci_0726,51,Ortaokul,12,Kiraz Hasadı,Kocaeli,Gebze,44075,ilan_0726,Firma_31,Çay Hasadı,Kayseri,Melikgazi,Üniversite,8,26-59,Erkek,Var,Yok,54789,0.8
isci_0727,54,İlkokul,19,"Toprak İşleme, Sera Bakımı",Siirt,Merkez,40180,ilan_0727,Firma_88,Çapa,Kırşehir,Kaman,Lise,9,29-49,Farketmez,Var,Var,30070,0.2
isci_0728,36,Üniversite,11,Ceviz Hasadı,Çorum,Sungurlu,38862,ilan_0728,Firma_47,Pamuk Toplama,Adıyaman,Kahta,Ortaokul,0,30-41,Farketmez,Var,Var,26008,0.5
isci_0729,22,İlkokul,5,"Çay Hasadı, Sera Bakımı, Fidan Dikimi",Şanlıurfa,Eyyübiye,41493,ilan_0729,Firma_55,Sera Bakımı,Bingöl,Merkez,Üniversite,8,22-60,Bayan,Yok,Yok,52182,0.6
isci_0730,40,Ortaokul,15,Elma Toplama,Hakkari,Şemdinli,59610,ilan_0730,Firma_7,Ceviz Hasadı,Zonguldak,Merkez,İlkokul,4,25-41,Bayan,Var,Yok,48807,0.5
isci_0731,22,Lise,1,Çapa,Nevşehir,Avanos,23035,ilan_0731,Firma_86,Elma Toplama,Ordu,Fatsa,Lise,7,24-57,Farketmez,Yok,Yok,49739,0.5
isci_0732,42,Lise,10,Çapa,Amasya,Suluova,19448,ilan_0732,Firma_15,Çapa,Batman,Merkez,Üniversite,10,21-55,Erkek,Var,Var,51626,0.8
isci_0733,25,Üniversite,8,"Kiraz Hasadı, Fidan Dikimi",Muş,Varto,25847,ilan_0733,Firma_59,Limon Hasadı,Giresun,Merkez,Lise,5,18-52,Bayan,Yok,Yok,47901,0.8
isci_0734,23,Üniversite,13,"Kiraz Hasadı, Elma Toplama, Çay Hasadı",Kars,Merkez,35553,ilan_0734,Firma_46,Ürün Hasadı,Bursa,Osmangazi,Ortaokul,3,25-52,Erkek,Var,Var,26484,0.2
isci_0735,43,Lise,17,Pamuk Toplama,Osmaniye,Merkez,51483,ilan_0735,Firma_35,Pamuk Toplama,Ordu,Ünye,Lise,7,25-55,Erkek,Yok,Yok,53331,1.0
isci_0736,23,İlkokul,3,Ceviz Hasadı,Şanlıurfa,Eyyübiye,30899,ilan_0736,Firma_45,Elma Toplama,Çorum,Sungurlu,Lise,10,20-46,Bayan,Yok,Var,32290,0.6
isci_0737,36,İlkokul,3,"Ceviz Hasadı, Çay Hasadı",Erzincan,Kemaliye,27560,ilan_0737,Firma_1,Kayısı Hasadı,Kahramanmaraş,Onikişubat,İlkokul,2,20-47,Bayan,Var,Var,42924,1.0
isci_0738,35,Üniversite,11,Elma Toplama,Edirne,Uzunköprü,21757,ilan_0738,Firma_17,Ceviz Hasadı,Kastamonu,Merkez,Ortaokul,1,26-49,Erkek,Yok,Yok,50054,0.8
isci_0739,22,İlkokul,18,Ceviz Hasadı,Bolu,Merkez,56822,ilan_0739,Firma_8,Pamuk Toplama,Şırnak,Silopi,Lise,0,29-40,Bayan,Var,Var,40310,0.2
isci_0740,50,Ortaokul,15,Çay Hasadı,İzmir,Karşıyaka,59811,ilan_0740,Firma_39,Çapa,Ordu,Fatsa,Ortaokul,7,19-52,Erkek,Yok,Yok,19029,0.7
isci_0741,50,Ortaokul,18,Ceviz Hasadı,Çorum,Alaca,32592,ilan_0741,Firma_5,Toprak İşleme,Kayseri,Melikgazi,Üniversite,4,23-49,Bayan,Var,Yok,51650,0.5
isci_0742,28,İlkokul,12,"Fidan Dikimi, Kayısı Hasadı, Toprak İşleme",Zonguldak,Ereğli,23308,ilan_0742,Firma_75,Fidan Dikimi,Kahramanmaraş,Elbistan,Üniversite,9,26-58,Bayan,Var,Yok,26187,0.8
isci_0743,20,Üniversite,1,Elma Toplama,Gümüşhane,Kelkit,55360,ilan_0743,Firma_59,Çapa,İzmir,Bornova,İlkokul,6,23-47,Erkek,Var,Var,29465,0.0
isci_0744,43,Üniversite,3,"Toprak İşleme, Limon Hasadı, Pamuk Toplama",Kahramanmaraş,Dulkadiroğlu,40967,ilan_0744,Firma_15,Kiraz Hasadı,Iğdır,Merkez,Lise,6,23-45,Bayan,Var,Yok,18149,0.3
isci_0745,32,İlkokul,8,Ürün Hasadı,Düzce,Akçakoca,22909,ilan_0745,Firma_84,Çay Hasadı,Muğla,Fethiye,Üniversite,10,24-48,Erkek,Yok,Var,30253,0.6
isci_0746,57,Ortaokul,16,"Pamuk Toplama, Limon Hasadı",Bingöl,Merkez,48926,ilan_0746,Firma_30,Ceviz Hasadı,Balıkesir,Edremit,Ortaokul,4,27-59,Farketmez,Var,Yok,19254,0.7
isci_0747,42,Üniversite,20,"Ceviz Hasadı, Toprak İşleme",Çankırı,Ilgaz,42420,ilan_0747,Firma_11,Limon Hasadı,Van,Edremit,Lise,1,19-49,Farketmez,Var,Var,18295,0.5
isci_0748,47,Ortaokul,16,"Elma Toplama, Çay Hasadı",Kırşehir,Çiçekdağı,29154,ilan_0748,Firma_36,Ceviz Hasadı,Edirne,Uzunköprü,Üniversite,0,22-52,Erkek,Var,Yok,53042,0.8
isci_0749,38,İlkokul,13,"Limon Hasadı, Fidan Dikimi, Pamuk Toplama",Gaziantep,Şehitkamil,40783,ilan_0749,Firma_61,Çapa,Amasya,Merzifon,Ortaokul,4,19-46,Farketmez,Yok,Yok,36118,0.5
isci_0750,41,İlkokul,16,Ceviz Hasadı,Kırıkkale,Keskin,44742,ilan_0750,Firma_70,Kayısı Hasadı,Erzincan,Kemaliye,Lise,2,18-49,Bayan,Var,Yok,52269,0.8
isci_0751,37,Üniversite,8,"Ceviz Hasadı, Fidan Dikimi",Bilecik,Bozüyük,25854,ilan_0751,Firma_61,Toprak İşleme,Edirne,Merkez,Lise,9,26-45,Erkek,Yok,Yok,54056,0.6
isci_0752,25,Ortaokul,20,Pamuk Toplama,Adana,Seyhan,59906,ilan_0752,Firma_95,Çapa,Ardahan,Merkez,Lise,3,21-48,Farketmez,Yok,Var,54177,0.5
isci_0753,21,Lise,19,"Ceviz Hasadı, Çapa",Eskişehir,Tepebaşı,18911,ilan_0753,Firma_12,Elma Toplama,Çankırı,Ilgaz,Ortaokul,2,25-50,Farketmez,Yok,Yok,39817,0.5
isci_0754,22,İlkokul,8,"Elma Toplama, Sera Bakımı, Pamuk Toplama",Kilis,Merkez,35836,ilan_0754,Firma_23,Çay Hasadı,Tokat,Turhal,Üniversite,5,26-43,Farketmez,Var,Var,23051,0.2
isci_0755,22,Üniversite,14,"Fidan Dikimi, Ürün Hasadı, Ceviz Hasadı",Iğdır,Aralık,30828,ilan_0755,Firma_19,Ceviz Hasadı,Mersin,Mezitli,Lise,0,19-49,Erkek,Var,Yok,43961,0.8
isci_0756,59,İlkokul,5,"Ürün Hasadı, Sera Bakımı, Çay Hasadı",Karaman,Ayrancı,40990,ilan_0756,Firma_62,Toprak İşleme,Diyarbakır,Sur,İlkokul,1,27-49,Bayan,Var,Yok,53156,0.7
isci_0757,56,Lise,19,"Toprak İşleme, Ceviz Hasadı",Manisa,Yunusemre,49226,ilan_0757,Firma_58,Elma Toplama,Bayburt,Merkez,Ortaokul,1,18-46,Farketmez,Var,Yok,36511,0.2
isci_0758,54,Üniversite,3,"Çapa, Ürün Hasadı",Bursa,Nilüfer,28809,ilan_0758,Firma_69,Çay Hasadı,Samsun,İlkadım,Üniversite,10,21-46,Bayan,Yok,Var,45148,0.5
isci_0759,49,Lise,8,"Sera Bakımı, Fidan Dikimi",Nevşehir,Avanos,40503,ilan_0759,Firma_40,Kiraz Hasadı,Trabzon,Ortahisar,Lise,2,29-48,Erkek,Yok,Var,39631,0.4
isci_0760,20,İlkokul,17,Kayısı Hasadı,Mardin,Artuklu,44274,ilan_0760,Firma_52,Çapa,Tekirdağ,Süleymanpaşa,Üniversite,0,18-46,Farketmez,Var,Yok,21447,0.5
isci_0761,34,İlkokul,0,Toprak İşleme,Osmaniye,Merkez,38870,ilan_0761,Firma_82,Kayısı Hasadı,Kütahya,Merkez,Lise,0,24-47,Erkek,Yok,Var,24855,0.5
isci_0762,51,Ortaokul,5,"Limon Hasadı, Ceviz Hasadı",Mersin,Mezitli,51116,ilan_0762,Firma_39,Sera Bakımı,Elazığ,Merkez,Lise,9,23-46,Farketmez,Var,Yok,44304,0.0
isci_0763,59,Lise,10,"Ceviz Hasadı, Çapa, Kiraz Hasadı",Kütahya,Simav,47567,ilan_0763,Firma_46,Kayısı Hasadı,Çankırı,Çerkeş,Lise,1,26-56,Farketmez,Yok,Var,19198,0.4
isci_0764,24,Ortaokul,14,"Elma Toplama, Fidan Dikimi, Ürün Hasadı",Afyonkarahisar,Merkez,45481,ilan_0764,Firma_83,Limon Hasadı,Karaman,Ayrancı,Üniversite,7,25-44,Bayan,Yok,Yok,25354,0.2
isci_0765,41,Lise,9,"Fidan Dikimi, Toprak İşleme, Ceviz Hasadı",Bolu,Merkez,21582,ilan_0765,Firma_83,Kayısı Hasadı,Amasya,Merzifon,Ortaokul,3,30-42,Bayan,Yok,Yok,52716,0.8
isci_0766,35,Ortaokul,6,"Çay Hasadı, Toprak İşleme, Kiraz Hasadı",Ardahan,Çıldır,50488,ilan_0766,Firma_69,Limon Hasadı,Sinop,Merkez,İlkokul,8,27-49,Erkek,Var,Var,59513,0.6
isci_0767,31,Lise,1,"Ceviz Hasadı, Çay Hasadı",Manisa,Turgutlu,40685,ilan_0767,Firma_91,Ceviz Hasadı,Çanakkale,Biga,İlkokul,2,27-59,Farketmez,Var,Var,55683,0.6
isci_0768,18,Ortaokul,15,"Toprak İşleme, Sera Bakımı",Çankırı,Merkez,26579,ilan_0768,Firma_67,Limon Hasadı,Kayseri,Talas,Ortaokul,9,19-52,Farketmez,Yok,Yok,59588,0.7
isci_0769,34,İlkokul,19,"Ceviz Hasadı, Sera Bakımı",Giresun,Merkez,19541,ilan_0769,Firma_68,Çay Hasadı,Çorum,Sungurlu,Lise,6,23-57,Erkek,Yok,Var,42256,0.8
isci_0770,20,Ortaokul,6,"Toprak İşleme, Fidan Dikimi, Kayısı Hasadı",Gümüşhane,Kelkit,28394,ilan_0770,Firma_47,Sera Bakımı,İstanbul,Kadıköy,İlkokul,0,22-40,Farketmez,Var,Yok,37060,0.5
isci_0771,22,Lise,2,Pamuk Toplama,Iğdır,Merkez,21141,ilan_0771,Firma_29,Elma Toplama,Erzurum,Aziziye,İlkokul,5,19-43,Erkek,Var,Yok,35990,0.6
isci_0772,28,Lise,1,"Toprak İşleme, Limon Hasadı",Mersin,Yenişehir,44748,ilan_0772,Firma_85,Sera Bakımı,Balıkesir,Bandırma,Lise,10,29-46,Bayan,Var,Var,33220,0.2
isci_0773,58,Üniversite,13,"Kiraz Hasadı, Ürün Hasadı",Aksaray,Eskil,52184,ilan_0773,Firma_26,Ceviz Hasadı,Bartın,Amasra,İlkokul,3,30-49,Erkek,Yok,Yok,53872,0.5
isci_0774,57,Üniversite,2,"Elma Toplama, Çay Hasadı, Pamuk Toplama",Kastamonu,Merkez,32060,ilan_0774,Firma_90,Çapa,İzmir,Konak,İlkokul,6,27-51,Bayan,Var,Yok,41301,0.3
isci_0775,30,Ortaokul,8,"Pamuk Toplama, Kiraz Hasadı, Kayısı Hasadı",Kırıkkale,Delice,22335,ilan_0775,Firma_41,Ceviz Hasadı,Bingöl,Solhan,İlkokul,3,20-41,Farketmez,Var,Yok,17238,0.5
isci_0776,46,Üniversite,20,"Çay Hasadı, Kiraz Hasadı",Zonguldak,Kozlu,46534,ilan_0776,Firma_34,Pamuk Toplama,Sivas,Zara,İlkokul,6,23-53,Bayan,Yok,Var,48375,0.8
isci_0777,26,Lise,5,Fidan Dikimi,Samsun,İlkadım,18255,ilan_0777,Firma_40,Çay Hasadı,Elazığ,Keban,Lise,2,29-60,Farketmez,Yok,Yok,51397,0.7
isci_0778,40,Ortaokul,16,"Ürün Hasadı, Çay Hasadı",Burdur,Gölhisar,23302,ilan_0778,Firma_13,Kayısı Hasadı,Denizli,Tavas,Üniversite,8,27-55,Bayan,Var,Yok,39999,0.8
isci_0779,42,Üniversite,8,Ürün Hasadı,Şırnak,Silopi,31908,ilan_0779,Firma_22,Fidan Dikimi,Adıyaman,Besni,Üniversite,6,18-54,Erkek,Var,Yok,18047,0.7
isci_0780,24,Ortaokul,17,"Limon Hasadı, Kiraz Hasadı, Sera Bakımı",Yalova,Çınarcık,45470,ilan_0780,Firma_79,Elma Toplama,Amasya,Merkez,Üniversite,4,30-41,Farketmez,Yok,Yok,29664,0.2
isci_0781,47,Üniversite,13,Kayısı Hasadı,Denizli,Merkezefendi,53560,ilan_0781,Firma_51,Toprak İşleme,Karaman,Ayrancı,Lise,9,26-43,Farketmez,Yok,Yok,51090,0.2
isci_0782,57,Üniversite,13,"Sera Bakımı, Kiraz Hasadı",Mardin,Midyat,49197,ilan_0782,Firma_30,Ceviz Hasadı,Düzce,Akçakoca,Ortaokul,3,26-51,Bayan,Var,Yok,54218,0.5
isci_0783,55,Üniversite,6,"Fidan Dikimi, Limon Hasadı",Şanlıurfa,Siverek,18752,ilan_0783,Firma_51,Ceviz Hasadı,Muş,Merkez,Üniversite,9,18-52,Farketmez,Yok,Var,43686,0.5
isci_0784,51,Ortaokul,14,"Çapa, Toprak İşleme, Kayısı Hasadı",Çankırı,Ilgaz,17672,ilan_0784,Firma_69,Kayısı Hasadı,Kilis,Merkez,İlkokul,2,21-57,Erkek,Var,Yok,46444,0.8
isci_0785,60,Ortaokul,18,"Ürün Hasadı, Kiraz Hasadı",Muş,Merkez,23722,ilan_0785,Firma_42,Kiraz Hasadı,Ağrı,Merkez,Üniversite,2,18-40,Farketmez,Yok,Yok,52341,0.5
isci_0786,41,Ortaokul,13,"Kiraz Hasadı, Çay Hasadı, Pamuk Toplama",Çorum,Alaca,35502,ilan_0786,Firma_16,Elma Toplama,Kayseri,Kocasinan,Lise,2,27-50,Bayan,Yok,Var,25062,0.5
isci_0787,43,Ortaokul,14,"Elma Toplama, Fidan Dikimi, Çay Hasadı",Samsun,Atakum,44729,ilan_0787,Firma_96,Toprak İşleme,Zonguldak,Kozlu,İlkokul,1,22-47,Farketmez,Var,Var,47330,0.8
isci_0788,38,Ortaokul,0,Limon Hasadı,Kütahya,Simav,30082,ilan_0788,Firma_57,Ürün Hasadı,Mardin,Midyat,Lise,9,25-49,Erkek,Var,Var,38661,0.6
isci_0789,34,İlkokul,0,"Ceviz Hasadı, Limon Hasadı, Kayısı Hasadı",Gaziantep,Şahinbey,23560,ilan_0789,Firma_68,Çay Hasadı,Malatya,Doğanşehir,İlkokul,4,18-55,Farketmez,Yok,Var,51907,0.8
isci_0790,57,Ortaokul,20,"Kayısı Hasadı, Limon Hasadı",Kütahya,Simav,20596,ilan_0790,Firma_77,Toprak İşleme,Tekirdağ,Süleymanpaşa,Üniversite,3,20-59,Bayan,Var,Var,56761,0.8
isci_0791,24,Ortaokul,9,"Çay Hasadı, Elma Toplama",Sivas,Şarkışla,22773,ilan_0791,Firma_13,Pamuk Toplama,Edirne,Keşan,İlkokul,7,18-41,Farketmez,Var,Yok,29438,0.8
isci_0792,25,Ortaokul,7,"Pamuk Toplama, Ceviz Hasadı, Limon Hasadı",Iğdır,Aralık,17793,ilan_0792,Firma_58,Çay Hasadı,Çanakkale,Biga,İlkokul,0,28-47,Farketmez,Yok,Yok,17131,0.2
isci_0793,49,Üniversite,13,"Ceviz Hasadı, Sera Bakımı",Uşak,Merkez,42118,ilan_0793,Firma_99,Ürün Hasadı,Kilis,Elbeyli,Lise,3,19-50,Erkek,Var,Yok,47753,0.8
isci_0794,56,Üniversite,15,"Çay Hasadı, Çapa, Pamuk Toplama",Ağrı,Merkez,33480,ilan_0794,Firma_23,Ürün Hasadı,Uşak,Banaz,Ortaokul,7,27-50,Erkek,Var,Yok,44337,0.5
isci_0795,57,Lise,13,"Pamuk Toplama, Limon Hasadı, Toprak İşleme",Ardahan,Göle,42915,ilan_0795,Firma_34,Ceviz Hasadı,Bilecik,Merkez,Ortaokul,3,19-42,Erkek,Yok,Yok,58439,0.5
isci_0796,37,Ortaokul,1,"Limon Hasadı, Kayısı Hasadı",Manisa,Yunusemre,57402,ilan_0796,Firma_50,Ceviz Hasadı,Bayburt,Merkez,Lise,2,24-60,Farketmez,Var,Yok,55398,0.3
isci_0797,24,İlkokul,1,"Limon Hasadı, Fidan Dikimi, Ürün Hasadı",Kütahya,Merkez,46913,ilan_0797,Firma_44,Ürün Hasadı,Ankara,Yenimahalle,İlkokul,1,26-44,Bayan,Var,Yok,17171,0.4
isci_0798,23,İlkokul,2,Kayısı Hasadı,Nevşehir,Merkez,59579,ilan_0798,Firma_14,Toprak İşleme,Konya,Meram,Üniversite,6,18-56,Bayan,Yok,Var,28001,0.3
isci_0799,48,İlkokul,8,"Kayısı Hasadı, Elma Toplama",Aydın,Efeler,39872,ilan_0799,Firma_14,Çay Hasadı,Ankara,Keçiören,Lise,3,20-44,Erkek,Var,Var,29194,0.2
isci_0800,40,Üniversite,11,"Limon Hasadı, Sera Bakımı, Fidan Dikimi",Artvin,Merkez,32503,ilan_0800,Firma_78,Limon Hasadı,Ankara,Yenimahalle,Ortaokul,1,27-56,Erkek,Yok,Var,39094,0.8
isci_0801,58,Lise,15,Limon Hasadı,Sinop,Merkez,25014,ilan_0801,Firma_4,Fidan Dikimi,Düzce,Akçakoca,Üniversite,6,27-50,Farketmez,Yok,Yok,37889,0.5
isci_0802,38,Ortaokul,15,"Toprak İşleme, Fidan Dikimi, Elma Toplama",Ordu,Altınordu,24620,ilan_0802,Firma_1,Kayısı Hasadı,Düzce,Merkez,Üniversite,9,28-45,Farketmez,Yok,Var,28785,0.8
isci_0803,56,Üniversite,20,"Ceviz Hasadı, Ürün Hasadı",İstanbul,Beşiktaş,49236,ilan_0803,Firma_52,Kayısı Hasadı,Denizli,Merkezefendi,İlkokul,8,18-55,Erkek,Yok,Var,21018,0.2
isci_0804,48,Lise,1,"Çay Hasadı, Limon Hasadı, Çapa",Gümüşhane,Merkez,53728,ilan_0804,Firma_4,Pamuk Toplama,İzmir,Karşıyaka,Lise,10,20-51,Bayan,Var,Var,53290,0.5
isci_0805,31,Ortaokul,2,"Limon Hasadı, Elma Toplama",Düzce,Akçakoca,52473,ilan_0805,Firma_59,Ürün Hasadı,İstanbul,Beşiktaş,Lise,5,22-58,Bayan,Yok,Yok,44645,0.3
isci_0806,19,Üniversite,3,"Toprak İşleme, Sera Bakımı, Ceviz Hasadı",Yozgat,Sorgun,32716,ilan_0806,Firma_97,Pamuk Toplama,Iğdır,Aralık,Ortaokul,8,29-49,Farketmez,Yok,Yok,38389,0.3
isci_0807,40,Ortaokul,2,"Çapa, Limon Hasadı, Ceviz Hasadı",İstanbul,Beşiktaş,30211,ilan_0807,Firma_94,Ürün Hasadı,Yalova,Çınarcık,Üniversite,1,25-56,Erkek,Var,Yok,54462,0.8
isci_0808,39,Ortaokul,15,"Kiraz Hasadı, Pamuk Toplama, Çapa",Mardin,Kızıltepe,58258,ilan_0808,Firma_13,Sera Bakımı,Bilecik,Merkez,Lise,0,23-41,Bayan,Yok,Yok,39920,0.5
isci_0809,54,Lise,7,"Çay Hasadı, Ürün Hasadı",Sivas,Şarkışla,37262,ilan_0809,Firma_9,Sera Bakımı,Antalya,Kepez,Üniversite,5,18-53,Farketmez,Var,Var,56581,0.5
isci_0810,28,Üniversite,20,Elma Toplama,Rize,Merkez,27029,ilan_0810,Firma_79,Ceviz Hasadı,Çanakkale,Biga,Ortaokul,7,21-42,Farketmez,Yok,Yok,20668,0.5
isci_0811,30,İlkokul,4,Kiraz Hasadı,Van,Edremit,43008,ilan_0811,Firma_53,Pamuk Toplama,Kars,Kağızman,Ortaokul,4,28-49,Farketmez,Var,Var,47273,0.8
isci_0812,51,Lise,10,Elma Toplama,Amasya,Merkez,38801,ilan_0812,Firma_53,Çapa,Kayseri,Kocasinan,Üniversite,7,18-60,Farketmez,Yok,Var,37834,0.5
isci_0813,50,Lise,20,"Ürün Hasadı, Çay Hasadı",Osmaniye,Merkez,54446,ilan_0813,Firma_2,Ürün Hasadı,Diyarbakır,Sur,İlkokul,7,21-47,Erkek,Yok,Var,50008,0.2
isci_0814,26,Lise,9,Kiraz Hasadı,Tokat,Turhal,50562,ilan_0814,Firma_55,Pamuk Toplama,Malatya,Battalgazi,Üniversite,5,24-42,Bayan,Var,Var,31458,0.5
isci_0815,38,İlkokul,20,"Kiraz Hasadı, Elma Toplama",Hakkari,Merkez,42880,ilan_0815,Firma_70,Kayısı Hasadı,Bursa,Yıldırım,Ortaokul,0,24-58,Farketmez,Var,Var,40821,0.5
isci_0816,27,Üniversite,7,"Limon Hasadı, Çay Hasadı",Giresun,Espiye,24591,ilan_0816,Firma_79,Sera Bakımı,İzmir,Konak,İlkokul,9,24-50,Erkek,Var,Yok,53284,0.6
isci_0817,21,İlkokul,13,Sera Bakımı,Şırnak,Merkez,23806,ilan_0817,Firma_73,Sera Bakımı,Ardahan,Göle,İlkokul,4,30-43,Bayan,Var,Yok,41297,0.7
isci_0818,41,Lise,17,Çapa,Kırşehir,Kaman,20609,ilan_0818,Firma_50,Fidan Dikimi,Aydın,Nazilli,Üniversite,10,23-42,Farketmez,Var,Var,30462,0.8
isci_0819,34,Lise,4,Kayısı Hasadı,Trabzon,Akçaabat,51187,ilan_0819,Firma_92,Pamuk Toplama,Tunceli,Pülümür,İlkokul,0,19-49,Farketmez,Yok,Var,35284,0.5
isci_0820,48,Ortaokul,5,Ürün Hasadı,Nevşehir,Avanos,49526,ilan_0820,Firma_18,Pamuk Toplama,Hatay,İskenderun,Lise,1,23-53,Erkek,Yok,Yok,37464,0.5
isci_0821,45,Lise,3,"Ürün Hasadı, Toprak İşleme",Kayseri,Kocasinan,24859,ilan_0821,Firma_47,Kiraz Hasadı,Ordu,Altınordu,Ortaokul,0,25-46,Bayan,Var,Yok,51008,0.8
isci_0822,25,Üniversite,9,Limon Hasadı,Afyonkarahisar,Bolvadin,52205,ilan_0822,Firma_13,Fidan Dikimi,Bartın,Merkez,Lise,5,27-43,Erkek,Yok,Yok,52921,0.5
isci_0823,18,İlkokul,20,Sera Bakımı,Ağrı,Doğubayazıt,24470,ilan_0823,Firma_90,Ürün Hasadı,Hatay,İskenderun,İlkokul,6,30-46,Farketmez,Var,Yok,47768,0.7
isci_0824,26,İlkokul,12,"Kiraz Hasadı, Kayısı Hasadı, Pamuk Toplama",Antalya,Muratpaşa,19620,ilan_0824,Firma_77,Toprak İşleme,Bursa,Nilüfer,Ortaokul,5,22-49,Farketmez,Var,Yok,29527,0.8
isci_0825,56,İlkokul,15,"Ürün Hasadı, Ceviz Hasadı",Karaman,Ermenek,40323,ilan_0825,Firma_79,Pamuk Toplama,Kırklareli,Merkez,Üniversite,10,25-42,Farketmez,Yok,Var,33049,0.2
isci_0826,56,Üniversite,10,"Kayısı Hasadı, Fidan Dikimi, Ürün Hasadı",Eskişehir,Tepebaşı,45904,ilan_0826,Firma_88,Çay Hasadı,Kütahya,Simav,Üniversite,4,20-50,Erkek,Var,Yok,55343,0.7
isci_0827,53,Üniversite,6,Limon Hasadı,Ağrı,Patnos,25861,ilan_0827,Firma_64,Ürün Hasadı,Van,Erciş,Lise,8,20-56,Erkek,Yok,Yok,58244,0.6
